Year,Month,DayOfWeek,Hour,Total
2022,9,6,5,0.0
2022,9,6,6,0.0
2022,9,6,7,0.0
2022,9,6,8,0.0
2022,9,6,9,0.0
2022,9,6,10,0.0
2022,9,6,11,0.0
2022,9,6,12,0.0
2022,9,6,13,0.0
2022,9,6,14,0.0
2022,9,6,15,0.0
2022,9,6,16,0.0
2022,9,6,17,0.0
2022,9,6,18,0.0
2022,9,6,19,0.0
2022,9,6,20,0.0
2022,9,6,21,0.0
2022,9,6,22,0.0
2022,9,6,23,0.0
2022,9,7,0,0.0
2022,9,7,1,0.0
2022,9,7,2,0.0
2022,9,7,3,0.0
2022,9,7,4,0.0
2022,9,7,5,0.0
2022,9,7,6,0.0
2022,9,7,7,0.0
2022,9,7,8,0.0
2022,9,7,9,0.0
2022,9,7,10,0.0
2022,9,7,11,0.0
2022,9,7,12,0.0
2022,9,7,13,0.0
2022,9,7,14,0.0
2022,9,7,15,0.0
2022,9,7,16,0.0
2022,9,7,17,0.0
2022,9,7,18,0.0
2022,9,7,19,0.0
2022,9,7,20,0.0
2022,9,7,21,0.0
2022,9,7,22,0.0
2022,9,7,23,0.0
2022,10,1,0,0.0
2022,10,1,1,0.0
2022,10,1,2,0.0
2022,10,1,3,0.0
2022,10,1,4,0.0
2022,10,1,5,0.0
2022,10,1,6,0.0
2022,10,1,7,0.0
2022,10,1,8,0.0
2022,10,1,9,0.0
2022,10,1,10,0.0
2022,10,1,11,0.0
2022,10,1,12,0.0
2022,10,1,13,0.0
2022,10,1,14,0.0
2022,10,1,15,0.0
2022,10,1,16,0.0
2022,10,1,17,0.0
2022,10,1,18,0.0
2022,10,1,19,0.0
2022,10,1,20,0.0
2022,10,1,21,0.0
2022,10,1,22,0.0
2022,10,1,23,0.0
2022,10,2,0,0.0
2022,10,2,1,0.0
2022,10,2,2,0.0
2022,10,2,3,0.0
2022,10,2,4,0.0
2022,10,2,5,0.0
2022,10,2,6,0.0
2022,10,2,7,0.0
2022,10,2,8,0.0
2022,10,2,9,0.0
2022,10,2,10,0.0
2022,10,2,11,0.0
2022,10,2,12,0.0
2022,10,2,13,0.0
2022,10,2,14,0.0
2022,10,2,15,0.0
2022,10,2,16,0.0
2022,10,2,17,0.0
2022,10,2,18,0.0
2022,10,2,19,0.0
2022,10,2,20,0.0
2022,10,2,21,0.0
2022,10,2,22,0.0
2022,10,2,23,0.0
2022,10,3,0,0.0
2022,10,3,1,0.0
2022,10,3,2,0.0
2022,10,3,3,0.0
2022,10,3,4,0.0
2022,10,3,5,0.0
2022,10,3,6,0.0
2022,10,3,7,0.0
2022,10,3,8,0.0
2022,10,3,9,0.0
2022,10,3,10,0.0
2022,10,3,11,0.0
2022,10,3,12,0.0
2022,10,3,13,0.0
2022,10,3,14,0.0
2022,10,3,15,0.0
2022,10,3,16,0.0
2022,10,3,17,0.0
2022,10,3,18,0.0
2022,10,3,19,0.0
2022,10,3,20,0.0
2022,10,3,21,0.0
2022,10,3,22,0.0
2022,10,3,23,0.0
2022,10,4,0,0.0
2022,10,4,1,0.0
2022,10,4,2,0.0
2022,10,4,3,0.0
2022,10,4,4,0.0
2022,10,4,5,0.0
2022,10,4,6,0.0
2022,10,4,7,0.0
2022,10,4,8,0.0
2022,10,4,9,0.0
2022,10,4,10,0.0
2022,10,4,11,0.0
2022,10,4,12,0.0
2022,10,4,13,0.0
2022,10,4,14,0.0
2022,10,4,15,0.0
2022,10,4,16,0.0
2022,10,4,17,0.0
2022,10,4,18,0.0
2022,10,4,19,0.0
2022,10,4,20,0.0
2022,10,4,21,0.0
2022,10,4,22,0.0
2022,10,4,23,0.0
2022,10,5,0,0.0
2022,10,5,1,0.0
2022,10,5,2,0.0
2022,10,5,3,0.0
2022,10,5,4,0.0
2022,10,5,5,0.0
2022,10,5,6,0.0
2022,10,5,7,0.0
2022,10,5,8,0.0
2022,10,5,9,0.0
2022,10,5,10,0.0
2022,10,5,11,0.0
2022,10,5,12,0.0
2022,10,5,13,0.0
2022,10,5,14,0.0
2022,10,5,15,0.0
2022,10,5,16,0.0
2022,10,5,17,0.0
2022,10,5,18,0.0
2022,10,5,19,0.0
2022,10,5,20,0.0
2022,10,5,21,0.0
2022,10,5,22,0.0
2022,10,5,23,0.0
2022,10,6,0,0.0
2022,10,6,1,0.0
2022,10,6,2,0.0
2022,10,6,3,0.0
2022,10,6,4,0.0
2022,10,6,5,0.0
2022,10,6,6,0.0
2022,10,6,7,0.0
2022,10,6,8,0.0
2022,10,6,9,0.0
2022,10,6,10,0.0
2022,10,6,11,0.0
2022,10,6,12,0.0
2022,10,6,13,0.0
2022,10,6,14,0.0
2022,10,6,15,0.0
2022,10,6,16,0.0
2022,10,6,17,0.0
2022,10,6,18,0.0
2022,10,6,19,0.0
2022,10,6,20,0.0
2022,10,6,21,0.0
2022,10,6,22,0.0
2022,10,6,23,0.0
2022,10,7,0,0.0
2022,10,7,1,0.0
2022,10,7,2,0.0
2022,10,7,3,0.0
2022,10,7,4,0.0
2022,10,7,5,0.0
2022,10,7,6,0.0
2022,10,7,7,0.0
2022,10,7,8,0.0
2022,10,7,9,0.0
2022,10,7,10,0.0
2022,10,7,11,0.0
2022,10,7,12,0.0
2022,10,7,13,0.0
2022,10,7,14,0.0
2022,10,7,15,0.0
2022,10,7,16,0.0
2022,10,7,17,0.0
2022,10,7,18,0.0
2022,10,7,19,0.0
2022,10,7,20,0.0
2022,10,7,21,0.0
2022,10,7,22,0.0
2022,10,7,23,0.0
2022,11,1,0,0.0
2022,11,1,1,0.0
2022,11,1,2,0.0
2022,11,1,3,0.0
2022,11,1,4,0.0
2022,11,1,5,0.0
2022,11,1,6,0.0
2022,11,1,7,0.0
2022,11,1,8,0.0
2022,11,1,9,0.0
2022,11,1,10,0.0
2022,11,1,11,0.0
2022,11,1,12,0.0
2022,11,1,13,0.0
2022,11,1,14,0.0
2022,11,1,15,0.0
2022,11,1,16,0.0
2022,11,1,17,0.0
2022,11,1,18,0.0
2022,11,1,19,0.0
2022,11,1,20,0.0
2022,11,1,21,0.0
2022,11,1,22,0.0
2022,11,1,23,0.0
2022,11,2,0,0.0
2022,11,2,1,0.0
2022,11,2,2,0.0
2022,11,2,3,0.0
2022,11,2,4,0.0
2022,11,2,5,0.0
2022,11,2,6,0.0
2022,11,2,7,0.0
2022,11,2,8,0.0
2022,11,2,9,0.0
2022,11,2,10,0.0
2022,11,2,11,0.0
2022,11,2,12,0.0
2022,11,2,13,0.0
2022,11,2,14,0.0
2022,11,2,15,0.0
2022,11,2,16,0.0
2022,11,2,17,0.0
2022,11,2,18,0.0
2022,11,2,19,0.0
2022,11,2,20,0.0
2022,11,2,21,0.0
2022,11,2,22,0.0
2022,11,2,23,0.0
2022,11,3,0,0.0
2022,11,3,1,0.0
2022,11,3,2,0.0
2022,11,3,3,0.0
2022,11,3,4,0.0
2022,11,3,5,0.0
2022,11,3,6,0.0
2022,11,3,7,0.0
2022,11,3,8,0.0
2022,11,3,9,0.0
2022,11,3,10,0.0
2022,11,3,11,0.0
2022,11,3,12,0.0
2022,11,3,13,0.0
2022,11,3,14,0.0
2022,11,3,15,0.0
2022,11,3,16,0.0
2022,11,3,17,0.0
2022,11,3,18,0.0
2022,11,3,19,0.0
2022,11,3,20,0.0
2022,11,3,21,0.0
2022,11,3,22,0.0
2022,11,3,23,0.0
2022,11,4,0,0.0
2022,11,4,1,0.0
2022,11,4,2,0.0
2022,11,4,3,0.0
2022,11,4,4,0.0
2022,11,4,5,0.0
2022,11,4,6,0.0
2022,11,4,7,0.0
2022,11,4,8,0.0
2022,11,4,9,0.0
2022,11,4,10,0.0
2022,11,4,11,0.0
2022,11,4,12,0.0
2022,11,4,13,0.0
2022,11,4,14,0.0
2022,11,4,15,0.0
2022,11,4,16,0.0
2022,11,4,17,0.0
2022,11,4,18,0.0
2022,11,4,19,0.0
2022,11,4,20,0.0
2022,11,4,21,0.0
2022,11,4,22,0.0
2022,11,4,23,0.0
2022,11,5,0,0.0
2022,11,5,1,0.0
2022,11,5,2,0.0
2022,11,5,3,0.0
2022,11,5,4,0.0
2022,11,5,5,0.0
2022,11,5,6,0.0
2022,11,5,7,0.0
2022,11,5,8,0.0
2022,11,5,9,0.0
2022,11,5,10,0.0
2022,11,5,11,0.0
2022,11,5,12,0.0
2022,11,5,13,0.0
2022,11,5,14,0.0
2022,11,5,15,0.0
2022,11,5,16,0.0
2022,11,5,17,0.0
2022,11,5,18,0.0
2022,11,5,19,0.0
2022,11,5,20,0.0
2022,11,5,21,0.0
2022,11,5,22,0.0
2022,11,5,23,0.0
2022,11,6,0,0.0
2022,11,6,1,0.0
2022,11,6,2,0.0
2022,11,6,3,0.0
2022,11,6,4,0.0
2022,11,6,5,0.0
2022,11,6,6,0.0
2022,11,6,7,0.0
2022,11,6,8,0.0
2022,11,6,9,0.0
2022,11,6,10,0.0
2022,11,6,11,0.0
2022,11,6,12,0.0
2022,11,6,13,0.0
2022,11,6,14,0.0
2022,11,6,15,0.0
2022,11,6,16,0.0
2022,11,6,17,0.0
2022,11,6,18,0.0
2022,11,6,19,0.0
2022,11,6,20,0.0
2022,11,6,21,0.0
2022,11,6,22,0.0
2022,11,6,23,0.0
2022,11,7,0,0.0
2022,11,7,1,0.0
2022,11,7,2,0.0
2022,11,7,3,0.0
2022,11,7,4,0.0
2022,11,7,5,0.0
2022,11,7,6,0.0
2022,11,7,7,0.0
2022,11,7,8,0.0
2022,11,7,9,0.0
2022,11,7,10,0.0
2022,11,7,11,0.0
2022,11,7,12,0.0
2022,11,7,13,0.0
2022,11,7,14,0.0
2022,11,7,15,0.0
2022,11,7,16,0.0
2022,11,7,17,0.0
2022,11,7,18,0.0
2022,11,7,19,0.0
2022,11,7,20,0.0
2022,11,7,21,0.0
2022,11,7,22,0.0
2022,11,7,23,0.0
2022,12,1,0,0.0
2022,12,1,1,0.0
2022,12,1,2,0.0
2022,12,1,3,0.0
2022,12,1,4,0.0
2022,12,1,5,0.0
2022,12,1,6,0.0
2022,12,1,7,0.0
2022,12,1,8,0.0
2022,12,1,9,0.0
2022,12,1,10,0.0
2022,12,1,11,0.0
2022,12,1,12,0.0
2022,12,1,13,0.0
2022,12,1,14,0.0
2022,12,1,15,0.0
2022,12,1,16,0.0
2022,12,1,17,0.0
2022,12,1,18,0.0
2022,12,1,19,0.0
2022,12,1,20,0.0
2022,12,1,21,0.0
2022,12,1,22,0.0
2022,12,1,23,0.0
2022,12,2,0,0.0
2022,12,2,1,0.0
2022,12,2,2,0.0
2022,12,2,3,0.0
2022,12,2,4,0.0
2022,12,2,5,0.0
2022,12,2,6,0.0
2022,12,2,7,0.0
2022,12,2,8,0.0
2022,12,2,9,0.0
2022,12,2,10,0.0
2022,12,2,11,0.0
2022,12,2,12,0.0
2022,12,2,13,0.0
2022,12,2,14,0.0
2022,12,2,15,0.0
2022,12,2,16,0.0
2022,12,2,17,0.0
2022,12,2,18,0.0
2022,12,2,19,0.0
2022,12,2,20,0.0
2022,12,2,21,0.0
2022,12,2,22,0.0
2022,12,2,23,0.0
2022,12,3,0,0.0
2022,12,3,1,0.0
2022,12,3,2,0.0
2022,12,3,3,0.0
2022,12,3,4,0.0
2022,12,3,5,0.0
2022,12,3,6,0.0
2022,12,3,7,0.0
2022,12,3,8,0.0
2022,12,3,9,0.0
2022,12,3,10,0.0
2022,12,3,11,0.0
2022,12,3,12,0.0
2022,12,3,13,0.0
2022,12,3,14,0.0
2022,12,3,15,0.0
2022,12,3,16,0.0
2022,12,3,17,0.0
2022,12,3,18,0.0
2022,12,3,19,0.0
2022,12,3,20,0.0
2022,12,3,21,0.0
2022,12,3,22,0.0
2022,12,3,23,0.0
2022,12,4,0,0.0
2022,12,4,1,0.0
2022,12,4,2,0.0
2022,12,4,3,0.0
2022,12,4,4,0.0
2022,12,4,5,0.0
2022,12,4,6,0.0
2022,12,4,7,0.0
2022,12,4,8,0.0
2022,12,4,9,0.0
2022,12,4,10,0.0
2022,12,4,11,0.0
2022,12,4,12,0.0
2022,12,4,13,0.0
2022,12,4,14,0.0
2022,12,4,15,0.0
2022,12,4,16,0.0
2022,12,4,17,0.0
2022,12,4,18,0.0
2022,12,4,19,0.0
2022,12,4,20,0.0
2022,12,4,21,0.0
2022,12,4,22,0.0
2022,12,4,23,0.0
2022,12,5,0,0.0
2022,12,5,1,0.0
2022,12,5,2,0.0
2022,12,5,3,0.0
2022,12,5,4,0.0
2022,12,5,5,0.0
2022,12,5,6,0.0
2022,12,5,7,0.0
2022,12,5,8,0.0
2022,12,5,9,0.0
2022,12,5,10,0.0
2022,12,5,11,0.0
2022,12,5,12,0.0
2022,12,5,13,0.0
2022,12,5,14,0.0
2022,12,5,15,0.0
2022,12,5,16,0.0
2022,12,5,17,0.0
2022,12,5,18,0.0
2022,12,5,19,0.0
2022,12,5,20,0.0
2022,12,5,21,0.0
2022,12,5,22,0.0
2022,12,5,23,0.0
2022,12,6,0,0.0
2022,12,6,1,0.0
2022,12,6,2,0.0
2022,12,6,3,0.0
2022,12,6,4,0.0
2022,12,6,5,0.0
2022,12,6,6,0.0
2022,12,6,7,0.0
2022,12,6,8,0.0
2022,12,6,9,0.0
2022,12,6,10,0.0
2022,12,6,11,0.0
2022,12,6,12,0.0
2022,12,6,13,0.0
2022,12,6,14,0.0
2022,12,6,15,0.0
2022,12,6,16,0.0
2022,12,6,17,0.0
2022,12,6,18,0.0
2022,12,6,19,0.0
2022,12,6,20,0.0
2022,12,6,21,0.0
2022,12,6,22,0.0
2022,12,6,23,0.0
2022,12,7,0,0.0
2022,12,7,1,0.0
2022,12,7,2,0.0
2022,12,7,3,0.0
2022,12,7,4,0.0
2022,12,7,5,0.0
2022,12,7,6,0.0
2022,12,7,7,0.0
2022,12,7,8,0.0
2022,12,7,9,0.0
2022,12,7,10,0.0
2022,12,7,11,0.0
2022,12,7,12,0.0
2022,12,7,13,0.0
2022,12,7,14,0.0
2022,12,7,15,0.0
2022,12,7,16,0.0
2022,12,7,17,0.0
2022,12,7,18,0.0
2022,12,7,19,0.0
2022,12,7,20,0.0
2022,12,7,21,0.0
2022,12,7,22,0.0
2022,12,7,23,0.0
2023,1,1,0,7.8
2023,1,1,1,2.2
2023,1,1,2,2.0
2023,1,1,3,0.6
2023,1,1,4,3.0
2023,1,1,5,18.6
2023,1,1,6,62.6
2023,1,1,7,211.8
2023,1,1,8,345.2
2023,1,1,9,205.4
2023,1,1,10,114.2
2023,1,1,11,117.2
2023,1,1,12,146.4
2023,1,1,13,151.6
2023,1,1,14,150.6
2023,1,1,15,171.0
2023,1,1,16,217.8
2023,1,1,17,290.4
2023,1,1,18,295.0
2023,1,1,19,176.2
2023,1,1,20,103.2
2023,1,1,21,71.8
2023,1,1,22,65.0
2023,1,1,23,28.8
2023,1,2,0,12.0
2023,1,2,1,3.8
2023,1,2,2,2.2
2023,1,2,3,2.6
2023,1,2,4,2.8
2023,1,2,5,18.8
2023,1,2,6,71.2
2023,1,2,7,244.2
2023,1,2,8,398.4
2023,1,2,9,217.8
2023,1,2,10,119.0
2023,1,2,11,112.2
2023,1,2,12,130.8
2023,1,2,13,139.4
2023,1,2,14,149.6
2023,1,2,15,181.6
2023,1,2,16,237.4
2023,1,2,17,315.8
2023,1,2,18,323.4
2023,1,2,19,217.4
2023,1,2,20,114.6
2023,1,2,21,74.4
2023,1,2,22,84.6
2023,1,2,23,48.6
2023,1,3,0,15.5
2023,1,3,1,7.0
2023,1,3,2,2.5
2023,1,3,3,1.0
2023,1,3,4,3.25
2023,1,3,5,17.5
2023,1,3,6,78.0
2023,1,3,7,220.75
2023,1,3,8,380.0
2023,1,3,9,230.0
2023,1,3,10,137.25
2023,1,3,11,130.5
2023,1,3,12,147.0
2023,1,3,13,161.75
2023,1,3,14,173.25
2023,1,3,15,181.25
2023,1,3,16,225.0
2023,1,3,17,297.5
2023,1,3,18,318.75
2023,1,3,19,201.0
2023,1,3,20,101.5
2023,1,3,21,77.75
2023,1,3,22,93.5
2023,1,3,23,42.75
2023,1,4,0,17.75
2023,1,4,1,4.75
2023,1,4,2,2.5
2023,1,4,3,1.25
2023,1,4,4,1.5
2023,1,4,5,17.75
2023,1,4,6,67.25
2023,1,4,7,203.5
2023,1,4,8,335.75
2023,1,4,9,202.5
2023,1,4,10,125.5
2023,1,4,11,113.25
2023,1,4,12,132.0
2023,1,4,13,145.0
2023,1,4,14,161.25
2023,1,4,15,168.0
2023,1,4,16,218.0
2023,1,4,17,269.75
2023,1,4,18,296.75
2023,1,4,19,204.0
2023,1,4,20,103.25
2023,1,4,21,85.25
2023,1,4,22,98.0
2023,1,4,23,51.5
2023,1,5,0,23.0
2023,1,5,1,11.25
2023,1,5,2,7.0
2023,1,5,3,2.0
2023,1,5,4,2.0
2023,1,5,5,14.25
2023,1,5,6,42.75
2023,1,5,7,128.75
2023,1,5,8,199.75
2023,1,5,9,141.75
2023,1,5,10,105.5
2023,1,5,11,117.75
2023,1,5,12,174.25
2023,1,5,13,186.25
2023,1,5,14,193.5
2023,1,5,15,180.5
2023,1,5,16,185.0
2023,1,5,17,179.25
2023,1,5,18,182.25
2023,1,5,19,130.75
2023,1,5,20,85.75
2023,1,5,21,46.5
2023,1,5,22,52.75
2023,1,5,23,52.25
2023,1,6,0,41.0
2023,1,6,1,21.5
2023,1,6,2,11.0
2023,1,6,3,6.25
2023,1,6,4,7.0
2023,1,6,5,10.0
2023,1,6,6,8.0
2023,1,6,7,16.25
2023,1,6,8,32.75
2023,1,6,9,78.75
2023,1,6,10,91.5
2023,1,6,11,129.0
2023,1,6,12,150.75
2023,1,6,13,193.5
2023,1,6,14,183.5
2023,1,6,15,189.0
2023,1,6,16,168.75
2023,1,6,17,131.5
2023,1,6,18,110.75
2023,1,6,19,91.25
2023,1,6,20,61.5
2023,1,6,21,43.0
2023,1,6,22,45.75
2023,1,6,23,38.25
2023,1,7,0,37.2
2023,1,7,1,34.6
2023,1,7,2,23.0
2023,1,7,3,16.4
2023,1,7,4,9.2
2023,1,7,5,11.4
2023,1,7,6,7.2
2023,1,7,7,14.8
2023,1,7,8,19.4
2023,1,7,9,45.6
2023,1,7,10,71.8
2023,1,7,11,88.0
2023,1,7,12,120.0
2023,1,7,13,132.0
2023,1,7,14,154.2
2023,1,7,15,159.8
2023,1,7,16,133.0
2023,1,7,17,104.8
2023,1,7,18,82.2
2023,1,7,19,53.6
2023,1,7,20,38.0
2023,1,7,21,31.6
2023,1,7,22,24.0
2023,1,7,23,12.4
2023,2,1,0,8.25
2023,2,1,1,2.25
2023,2,1,2,2.25
2023,2,1,3,0.75
2023,2,1,4,6.5
2023,2,1,5,20.5
2023,2,1,6,69.0
2023,2,1,7,217.5
2023,2,1,8,387.0
2023,2,1,9,214.75
2023,2,1,10,114.0
2023,2,1,11,128.75
2023,2,1,12,120.75
2023,2,1,13,150.0
2023,2,1,14,151.0
2023,2,1,15,192.25
2023,2,1,16,224.25
2023,2,1,17,309.75
2023,2,1,18,318.5
2023,2,1,19,207.5
2023,2,1,20,109.75
2023,2,1,21,78.0
2023,2,1,22,77.5
2023,2,1,23,35.0
2023,2,2,0,12.25
2023,2,2,1,3.5
2023,2,2,2,1.75
2023,2,2,3,1.0
2023,2,2,4,4.75
2023,2,2,5,22.5
2023,2,2,6,82.5
2023,2,2,7,252.75
2023,2,2,8,429.0
2023,2,2,9,240.75
2023,2,2,10,137.25
2023,2,2,11,137.5
2023,2,2,12,193.25
2023,2,2,13,202.5
2023,2,2,14,207.5
2023,2,2,15,242.5
2023,2,2,16,297.5
2023,2,2,17,366.5
2023,2,2,18,379.5
2023,2,2,19,222.0
2023,2,2,20,127.25
2023,2,2,21,92.0
2023,2,2,22,91.5
2023,2,2,23,52.5
2023,2,3,0,19.75
2023,2,3,1,7.5
2023,2,3,2,3.75
2023,2,3,3,2.0
2023,2,3,4,3.5
2023,2,3,5,19.75
2023,2,3,6,81.5
2023,2,3,7,228.25
2023,2,3,8,408.5
2023,2,3,9,242.5
2023,2,3,10,132.5
2023,2,3,11,136.0
2023,2,3,12,167.25
2023,2,3,13,170.0
2023,2,3,14,192.0
2023,2,3,15,215.25
2023,2,3,16,254.0
2023,2,3,17,345.5
2023,2,3,18,362.5
2023,2,3,19,226.0
2023,2,3,20,126.5
2023,2,3,21,92.25
2023,2,3,22,91.5
2023,2,3,23,50.25
2023,2,4,0,22.25
2023,2,4,1,3.75
2023,2,4,2,2.25
2023,2,4,3,1.5
2023,2,4,4,3.25
2023,2,4,5,17.75
2023,2,4,6,66.25
2023,2,4,7,222.75
2023,2,4,8,388.75
2023,2,4,9,217.25
2023,2,4,10,123.5
2023,2,4,11,127.75
2023,2,4,12,153.5
2023,2,4,13,172.5
2023,2,4,14,173.5
2023,2,4,15,193.25
2023,2,4,16,247.5
2023,2,4,17,311.0
2023,2,4,18,352.0
2023,2,4,19,219.0
2023,2,4,20,125.0
2023,2,4,21,83.25
2023,2,4,22,94.5
2023,2,4,23,54.75
2023,2,5,0,23.5
2023,2,5,1,10.0
2023,2,5,2,6.0
2023,2,5,3,3.25
2023,2,5,4,4.5
2023,2,5,5,18.75
2023,2,5,6,55.5
2023,2,5,7,192.5
2023,2,5,8,284.25
2023,2,5,9,189.0
2023,2,5,10,128.75
2023,2,5,11,131.5
2023,2,5,12,155.5
2023,2,5,13,167.5
2023,2,5,14,190.25
2023,2,5,15,192.0
2023,2,5,16,204.25
2023,2,5,17,207.5
2023,2,5,18,197.0
2023,2,5,19,140.25
2023,2,5,20,89.5
2023,2,5,21,55.5
2023,2,5,22,62.0
2023,2,5,23,45.5
2023,2,6,0,33.0
2023,2,6,1,16.75
2023,2,6,2,12.0
2023,2,6,3,5.5
2023,2,6,4,5.75
2023,2,6,5,8.5
2023,2,6,6,15.75
2023,2,6,7,16.0
2023,2,6,8,46.5
2023,2,6,9,86.5
2023,2,6,10,109.0
2023,2,6,11,129.75
2023,2,6,12,140.0
2023,2,6,13,184.0
2023,2,6,14,185.75
2023,2,6,15,177.75
2023,2,6,16,155.25
2023,2,6,17,149.25
2023,2,6,18,135.75
2023,2,6,19,106.0
2023,2,6,20,74.25
2023,2,6,21,55.0
2023,2,6,22,49.0
2023,2,6,23,48.0
2023,2,7,0,34.0
2023,2,7,1,28.75
2023,2,7,2,18.0
2023,2,7,3,7.75
2023,2,7,4,2.5
2023,2,7,5,6.5
2023,2,7,6,10.5
2023,2,7,7,13.25
2023,2,7,8,21.0
2023,2,7,9,57.5
2023,2,7,10,87.5
2023,2,7,11,118.5
2023,2,7,12,144.0
2023,2,7,13,166.75
2023,2,7,14,198.25
2023,2,7,15,166.5
2023,2,7,16,148.0
2023,2,7,17,144.25
2023,2,7,18,108.25
2023,2,7,19,63.75
2023,2,7,20,52.75
2023,2,7,21,38.0
2023,2,7,22,28.5
2023,2,7,23,18.0
2023,3,1,0,10.0
2023,3,1,1,2.0
2023,3,1,2,2.5
2023,3,1,3,0.5
2023,3,1,4,5.25
2023,3,1,5,32.0
2023,3,1,6,100.75
2023,3,1,7,335.25
2023,3,1,8,562.25
2023,3,1,9,311.75
2023,3,1,10,158.5
2023,3,1,11,159.75
2023,3,1,12,187.0
2023,3,1,13,212.0
2023,3,1,14,242.5
2023,3,1,15,297.5
2023,3,1,16,372.75
2023,3,1,17,484.25
2023,3,1,18,497.5
2023,3,1,19,296.0
2023,3,1,20,155.75
2023,3,1,21,119.25
2023,3,1,22,105.0
2023,3,1,23,44.0
2023,3,2,0,16.0
2023,3,2,1,5.25
2023,3,2,2,4.5
2023,3,2,3,1.25
2023,3,2,4,4.25
2023,3,2,5,24.25
2023,3,2,6,100.75
2023,3,2,7,355.0
2023,3,2,8,601.0
2023,3,2,9,311.5
2023,3,2,10,170.0
2023,3,2,11,150.0
2023,3,2,12,212.0
2023,3,2,13,216.0
2023,3,2,14,223.25
2023,3,2,15,267.5
2023,3,2,16,334.25
2023,3,2,17,473.75
2023,3,2,18,476.75
2023,3,2,19,317.5
2023,3,2,20,169.5
2023,3,2,21,141.0
2023,3,2,22,121.25
2023,3,2,23,69.25
2023,3,3,0,19.2
2023,3,3,1,7.0
2023,3,3,2,3.0
2023,3,3,3,2.0
2023,3,3,4,6.6
2023,3,3,5,23.4
2023,3,3,6,87.2
2023,3,3,7,298.0
2023,3,3,8,536.6
2023,3,3,9,286.2
2023,3,3,10,165.8
2023,3,3,11,160.0
2023,3,3,12,186.2
2023,3,3,13,208.2
2023,3,3,14,215.8
2023,3,3,15,266.2
2023,3,3,16,328.6
2023,3,3,17,443.6
2023,3,3,18,478.0
2023,3,3,19,296.6
2023,3,3,20,158.2
2023,3,3,21,124.0
2023,3,3,22,138.4
2023,3,3,23,75.2
2023,3,4,0,24.8
2023,3,4,1,8.0
2023,3,4,2,2.0
2023,3,4,3,2.2
2023,3,4,4,3.8
2023,3,4,5,27.8
2023,3,4,6,93.6
2023,3,4,7,354.4
2023,3,4,8,580.4
2023,3,4,9,329.4
2023,3,4,10,181.8
2023,3,4,11,178.4
2023,3,4,12,224.2
2023,3,4,13,236.2
2023,3,4,14,250.8
2023,3,4,15,312.0
2023,3,4,16,378.4
2023,3,4,17,468.8
2023,3,4,18,522.2
2023,3,4,19,352.8
2023,3,4,20,185.8
2023,3,4,21,155.4
2023,3,4,22,164.8
2023,3,4,23,99.8
2023,3,5,0,33.8
2023,3,5,1,17.4
2023,3,5,2,5.0
2023,3,5,3,2.8
2023,3,5,4,6.0
2023,3,5,5,25.6
2023,3,5,6,89.0
2023,3,5,7,298.8
2023,3,5,8,440.2
2023,3,5,9,271.4
2023,3,5,10,179.6
2023,3,5,11,170.8
2023,3,5,12,248.0
2023,3,5,13,266.2
2023,3,5,14,282.6
2023,3,5,15,306.8
2023,3,5,16,319.6
2023,3,5,17,345.4
2023,3,5,18,318.8
2023,3,5,19,235.8
2023,3,5,20,145.4
2023,3,5,21,97.4
2023,3,5,22,102.6
2023,3,5,23,85.8
2023,3,6,0,69.75
2023,3,6,1,39.0
2023,3,6,2,20.75
2023,3,6,3,10.0
2023,3,6,4,7.5
2023,3,6,5,11.75
2023,3,6,6,17.75
2023,3,6,7,30.0
2023,3,6,8,71.75
2023,3,6,9,152.75
2023,3,6,10,190.75
2023,3,6,11,255.5
2023,3,6,12,299.75
2023,3,6,13,349.0
2023,3,6,14,391.5
2023,3,6,15,393.5
2023,3,6,16,365.75
2023,3,6,17,295.5
2023,3,6,18,252.5
2023,3,6,19,171.25
2023,3,6,20,108.75
2023,3,6,21,87.25
2023,3,6,22,84.5
2023,3,6,23,86.0
2023,3,7,0,53.75
2023,3,7,1,43.75
2023,3,7,2,18.5
2023,3,7,3,16.75
2023,3,7,4,5.75
2023,3,7,5,8.0
2023,3,7,6,11.25
2023,3,7,7,21.5
2023,3,7,8,28.5
2023,3,7,9,76.25
2023,3,7,10,100.5
2023,3,7,11,106.0
2023,3,7,12,130.5
2023,3,7,13,151.5
2023,3,7,14,174.25
2023,3,7,15,179.25
2023,3,7,16,192.5
2023,3,7,17,193.0
2023,3,7,18,163.5
2023,3,7,19,100.25
2023,3,7,20,62.5
2023,3,7,21,55.5
2023,3,7,22,47.25
2023,3,7,23,21.25
2023,4,1,0,8.25
2023,4,1,1,4.5
2023,4,1,2,4.5
2023,4,1,3,1.0
2023,4,1,4,4.5
2023,4,1,5,17.5
2023,4,1,6,63.25
2023,4,1,7,217.25
2023,4,1,8,395.75
2023,4,1,9,235.5
2023,4,1,10,163.0
2023,4,1,11,171.75
2023,4,1,12,220.25
2023,4,1,13,229.75
2023,4,1,14,241.75
2023,4,1,15,284.5
2023,4,1,16,324.0
2023,4,1,17,383.75
2023,4,1,18,426.5
2023,4,1,19,273.0
2023,4,1,20,158.25
2023,4,1,21,98.25
2023,4,1,22,95.25
2023,4,1,23,47.25
