Datum,Stunde,Fleher Deich Ost stromaufwÃ¤rts,Wetter,Temperatur,Luftfeuchtigkeit,Wolken,Gefuehlte Temperatur,Regen,Wind
25.02.2017,12:00:00,50,BewÃ¶lkt,6,72,76,3,0,18
25.02.2017,13:00:00,43,BewÃ¶lkt,7,71,70,3,0,19
25.02.2017,14:00:00,36,BewÃ¶lkt,7,70,64,4,0,19
25.02.2017,15:00:00,29,BewÃ¶lkt,8,69,58,4,0,20
25.02.2017,16:00:00,16,BewÃ¶lkt,7,71,54,4,0,19
25.02.2017,17:00:00,17,Leicht bewÃ¶lkt,7,73,50,4,0,19
25.02.2017,18:00:00,2,Leicht bewÃ¶lkt,7,75,46,3,0,18
25.02.2017,19:00:00,0,Leicht bewÃ¶lkt,6,77,47,3,0,18
25.02.2017,20:00:00,4,Leicht bewÃ¶lkt,6,78,48,2,0,18
25.02.2017,21:00:00,6,Leicht bewÃ¶lkt,5,79,49,2,0,18
25.02.2017,22:00:00,0,Leicht bewÃ¶lkt,5,79,55,1,0,19
25.02.2017,23:00:00,1,Leicht bewÃ¶lkt,5,79,62,1,0,19
26.02.2017,00:00:00,1,Leicht bewÃ¶lkt,5,79,69,1,0,20
26.02.2017,01:00:00,1,Leicht bewÃ¶lkt,5,79,77,1,0,20
26.02.2017,02:00:00,0,BewÃ¶lkt,5,79,85,1,0,20
26.02.2017,03:00:00,0,BewÃ¶lkt,5,79,93,1,0,20
26.02.2017,04:00:00,0,BewÃ¶lkt,5,80,89,2,0,19
26.02.2017,05:00:00,1,Nieselregen,6,82,85,2,0,19
26.02.2017,06:00:00,0,Nieselregen,6,83,81,3,0,18
26.02.2017,07:00:00,3,Nieselregen,6,84,85,3,0,18
26.02.2017,08:00:00,7,Stellenweiser leichter Regenfall,6,85,88,3,0,18
26.02.2017,09:00:00,15,Stellenweiser leichter Regenfall,6,85,91,3,0,17
26.02.2017,10:00:00,25,Stellenweiser leichter Regenfall,7,84,94,4,0,18
26.02.2017,11:00:00,28,Leichter Regenfall,8,83,97,5,0,19
26.02.2017,12:00:00,41,Leichter Regenfall,9,82,100,6,0,19
26.02.2017,13:00:00,27,Leichter Regenfall,9,82,99,7,0,19
26.02.2017,14:00:00,29,Stellenweiser Regenfall,10,82,97,7,0,19
26.02.2017,15:00:00,29,Stellenweiser Regenfall,11,82,96,8,0,19
26.02.2017,16:00:00,25,Stellenweiser Regenfall,10,83,93,8,0,19
26.02.2017,17:00:00,15,Bedeckt,10,85,90,7,0,18
26.02.2017,18:00:00,12,Bedeckt,9,87,87,7,0,18
26.02.2017,19:00:00,3,Bedeckt,9,88,81,6,0,18
26.02.2017,20:00:00,6,BewÃ¶lkt,8,90,76,5,0,18
26.02.2017,21:00:00,3,BewÃ¶lkt,8,91,70,4,0,18
26.02.2017,22:00:00,1,BewÃ¶lkt,8,91,70,4,0,19
26.02.2017,23:00:00,1,BewÃ¶lkt,8,91,70,4,0,19
27.02.2017,00:00:00,0,BewÃ¶lkt,8,90,71,4,0,20
27.02.2017,01:00:00,3,BewÃ¶lkt,8,90,78,5,0,20
27.02.2017,02:00:00,0,BewÃ¶lkt,8,90,85,5,0,20
27.02.2017,03:00:00,0,BewÃ¶lkt,8,90,92,5,0,20
27.02.2017,04:00:00,1,BewÃ¶lkt,9,89,85,5,0,20
27.02.2017,05:00:00,3,Nieselregen,9,89,79,6,0,21
27.02.2017,06:00:00,4,Nieselregen,9,88,73,6,0,21
27.02.2017,07:00:00,6,Nieselregen,9,86,73,7,0,22
27.02.2017,08:00:00,8,Leicht bewÃ¶lkt,10,84,73,7,0,24
27.02.2017,09:00:00,10,Leicht bewÃ¶lkt,10,81,73,7,0,26
27.02.2017,10:00:00,18,Leicht bewÃ¶lkt,10,80,80,7,0,26
27.02.2017,11:00:00,26,BewÃ¶lkt,11,79,86,8,0,26
27.02.2017,12:00:00,26,BewÃ¶lkt,11,77,93,8,0,26
27.02.2017,13:00:00,23,BewÃ¶lkt,11,76,95,8,0,27
27.02.2017,14:00:00,21,Bedeckt,11,76,98,8,0,28
27.02.2017,15:00:00,15,Bedeckt,11,75,100,8,0,28
27.02.2017,16:00:00,24,Bedeckt,11,77,98,8,0,29
27.02.2017,17:00:00,5,Stellenweiser Regenfall,11,79,96,7,1,30
27.02.2017,18:00:00,3,Stellenweiser Regenfall,10,81,94,7,1,31
27.02.2017,19:00:00,5,Stellenweiser Regenfall,10,82,95,7,1,30
27.02.2017,20:00:00,2,MÃ¤ÃŸiger Regenfall,10,84,96,6,1,30
27.02.2017,21:00:00,0,MÃ¤ÃŸiger Regenfall,9,85,97,6,1,29
27.02.2017,22:00:00,2,MÃ¤ÃŸiger Regenfall,9,85,98,5,1,27
27.02.2017,23:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,8,86,99,4,1,24
28.02.2017,00:00:00,1,MÃ¤ÃŸiger bis starker Regenschauer,7,86,100,4,0,22
28.02.2017,01:00:00,0,MÃ¤ÃŸiger bis starker Regenschauer,7,85,81,3,0,23
28.02.2017,02:00:00,0,Leichter Regenschauer,6,84,61,2,0,24
28.02.2017,03:00:00,0,Leichter Regenschauer,5,83,42,1,0,25
28.02.2017,04:00:00,1,Leichter Regenschauer,5,83,46,0,0,25
28.02.2017,05:00:00,10,Stellenweiser Regenfall,4,83,50,0,0,25
28.02.2017,06:00:00,10,Stellenweiser Regenfall,4,83,54,-1,0,26
28.02.2017,07:00:00,36,Stellenweiser Regenfall,5,81,64,0,0,27
28.02.2017,08:00:00,48,BewÃ¶lkt,5,80,74,0,0,29
28.02.2017,09:00:00,9,BewÃ¶lkt,5,78,84,1,0,30
28.02.2017,10:00:00,2,BewÃ¶lkt,6,74,84,1,0,30
28.02.2017,11:00:00,8,Stellenweiser Regenfall,7,71,84,2,0,31
28.02.2017,12:00:00,8,Stellenweiser Regenfall,8,67,85,3,0,31
28.02.2017,13:00:00,10,Stellenweiser Regenfall,8,67,88,4,0,29
28.02.2017,14:00:00,31,Leichter Regenschauer,8,67,91,5,0,26
28.02.2017,15:00:00,19,Leichter Regenschauer,8,67,94,5,0,24
28.02.2017,16:00:00,26,Leichter Regenschauer,8,71,96,4,0,22
28.02.2017,17:00:00,15,Leichter Regenschauer,7,76,98,4,0,20
28.02.2017,18:00:00,17,Leichter Regenschauer,6,80,100,3,0,17
28.02.2017,19:00:00,9,Leichter Regenschauer,6,81,99,2,0,17
28.02.2017,20:00:00,6,Leichter Regenschauer,5,81,97,2,0,17
28.02.2017,21:00:00,3,Leichter Regenschauer,5,82,96,1,0,17
28.02.2017,22:00:00,0,Leichter Regenschauer,5,83,97,1,0,17
28.02.2017,23:00:00,4,Stellenweiser Regenfall,5,84,98,1,1,18
01.03.2017,00:00:00,0,Stellenweiser Regenfall,5,86,98,1,1,18
01.03.2017,01:00:00,0,Stellenweiser Regenfall,5,87,99,1,1,18
01.03.2017,02:00:00,0,MÃ¤ÃŸiger bis starker Regen mit Gewitter,5,89,99,1,1,18
01.03.2017,03:00:00,0,MÃ¤ÃŸiger bis starker Regen mit Gewitter,5,91,100,1,1,19
01.03.2017,04:00:00,1,MÃ¤ÃŸiger bis starker Regen mit Gewitter,5,90,100,1,0,21
01.03.2017,05:00:00,9,Nieselregen,5,90,100,1,0,23
01.03.2017,06:00:00,18,Nieselregen,6,90,100,1,0,25
01.03.2017,07:00:00,29,Nieselregen,6,88,100,1,0,27
01.03.2017,08:00:00,20,Leichter Regenschauer,6,87,100,1,0,29
01.03.2017,09:00:00,15,Leichter Regenschauer,6,86,100,1,0,31
01.03.2017,10:00:00,7,Leichter Regenschauer,7,83,95,2,0,30
01.03.2017,11:00:00,4,Leichter Regenschauer,7,80,90,3,0,29
01.03.2017,12:00:00,3,Leichter Regenschauer,8,77,85,4,0,27
01.03.2017,13:00:00,4,Leichter Regenschauer,8,76,87,4,0,26
01.03.2017,14:00:00,12,Stellenweiser Regenfall,8,75,89,5,0,25
01.03.2017,15:00:00,19,Stellenweiser Regenfall,8,74,92,5,0,24
01.03.2017,16:00:00,25,Stellenweiser Regenfall,8,77,91,5,0,21
01.03.2017,17:00:00,22,Leichter Regenschauer,8,80,90,4,0,19
01.03.2017,18:00:00,10,Leichter Regenschauer,7,84,88,4,0,17
01.03.2017,19:00:00,5,Leichter Regenschauer,7,87,90,4,0,16
01.03.2017,20:00:00,4,Leichter Regenschauer,7,90,92,4,0,14
01.03.2017,21:00:00,7,Leichter Regenschauer,6,92,94,4,0,13
01.03.2017,22:00:00,1,Leichter Regenschauer,6,94,96,3,0,13
01.03.2017,23:00:00,3,Leichter Regenfall,6,95,98,3,0,13
02.03.2017,00:00:00,0,Leichter Regenfall,5,96,100,3,0,13
02.03.2017,01:00:00,0,Leichter Regenfall,5,94,100,2,0,19
02.03.2017,02:00:00,0,Leichter Regenfall,5,92,100,1,0,24
02.03.2017,03:00:00,0,Leichter Regenfall,5,90,100,0,1,30
02.03.2017,04:00:00,1,Leichter Regenfall,5,86,93,0,0,33
02.03.2017,05:00:00,8,Leichter Regenschauer,5,82,85,0,0,35
02.03.2017,06:00:00,20,Leichter Regenschauer,5,78,78,0,0,38
02.03.2017,07:00:00,26,Leichter Regenschauer,6,76,81,0,0,39
02.03.2017,08:00:00,26,Leichter Regenschauer,6,74,85,1,0,40
02.03.2017,09:00:00,14,Leichter Regenschauer,6,72,89,1,0,41
02.03.2017,10:00:00,1,Leichter Regenschauer,7,71,93,2,0,40
02.03.2017,11:00:00,1,Stellenweiser Regenfall,7,71,96,3,0,39
02.03.2017,12:00:00,2,Stellenweiser Regenfall,8,70,100,3,0,37
02.03.2017,13:00:00,5,Stellenweiser Regenfall,8,70,100,4,0,36
02.03.2017,14:00:00,8,Stellenweiser Regenfall,8,70,100,4,0,35
02.03.2017,15:00:00,18,Stellenweiser Regenfall,8,70,100,4,0,34
02.03.2017,16:00:00,26,Stellenweiser Regenfall,8,72,100,4,0,31
02.03.2017,17:00:00,14,Leichter Regenschauer,8,73,100,4,0,28
02.03.2017,18:00:00,15,Leichter Regenschauer,7,75,100,4,0,26
02.03.2017,19:00:00,10,Leichter Regenschauer,7,76,79,3,0,23
02.03.2017,20:00:00,6,Leichter Regenschauer,7,78,59,3,0,20
02.03.2017,21:00:00,7,Leichter Regenschauer,6,79,38,3,0,18
02.03.2017,22:00:00,3,Leichter Regenschauer,6,81,45,2,0,16
02.03.2017,23:00:00,1,Sonnig,5,83,51,1,0,15
03.03.2017,00:00:00,1,Sonnig,4,85,57,1,0,13
03.03.2017,01:00:00,0,Sonnig,3,86,53,0,0,13
03.03.2017,02:00:00,0,BewÃ¶lkt,3,87,48,0,0,13
03.03.2017,03:00:00,0,BewÃ¶lkt,3,88,44,-1,0,13
03.03.2017,04:00:00,3,BewÃ¶lkt,3,88,43,0,0,13
03.03.2017,05:00:00,9,Leicht bewÃ¶lkt,3,89,41,0,0,14
03.03.2017,06:00:00,18,Leicht bewÃ¶lkt,3,89,40,0,0,15
03.03.2017,07:00:00,41,Leicht bewÃ¶lkt,4,86,42,1,0,17
03.03.2017,08:00:00,42,Leicht bewÃ¶lkt,5,83,44,2,0,19
03.03.2017,09:00:00,26,Leicht bewÃ¶lkt,6,79,46,3,0,21
03.03.2017,10:00:00,5,Leicht bewÃ¶lkt,7,75,51,4,0,22
03.03.2017,11:00:00,16,Leicht bewÃ¶lkt,8,71,56,5,0,23
03.03.2017,12:00:00,17,Leicht bewÃ¶lkt,9,67,61,6,0,24
03.03.2017,13:00:00,22,Leicht bewÃ¶lkt,10,67,70,6,0,24
03.03.2017,14:00:00,26,BewÃ¶lkt,10,67,79,7,0,23
03.03.2017,15:00:00,38,BewÃ¶lkt,11,67,88,8,0,22
03.03.2017,16:00:00,38,BewÃ¶lkt,10,70,75,7,0,22
03.03.2017,17:00:00,29,Bedeckt,10,73,62,7,0,22
03.03.2017,18:00:00,21,Bedeckt,9,76,48,7,0,21
03.03.2017,19:00:00,12,Bedeckt,9,79,41,6,0,21
03.03.2017,20:00:00,1,Sonnig,9,82,34,6,0,21
03.03.2017,21:00:00,7,Sonnig,8,85,27,5,0,21
03.03.2017,22:00:00,3,Sonnig,8,85,36,5,0,21
03.03.2017,23:00:00,4,Leicht bewÃ¶lkt,8,85,44,5,0,21
04.03.2017,00:00:00,2,Leicht bewÃ¶lkt,8,85,53,5,0,22
04.03.2017,01:00:00,2,Leicht bewÃ¶lkt,8,84,52,5,0,22
04.03.2017,02:00:00,0,BewÃ¶lkt,8,83,51,5,0,22
04.03.2017,03:00:00,0,BewÃ¶lkt,8,82,51,5,0,23
04.03.2017,04:00:00,1,BewÃ¶lkt,8,81,56,5,0,22
04.03.2017,05:00:00,2,Leicht bewÃ¶lkt,8,80,61,5,0,21
04.03.2017,06:00:00,8,Leicht bewÃ¶lkt,8,80,67,5,0,20
04.03.2017,07:00:00,2,Leicht bewÃ¶lkt,9,77,59,6,0,21
04.03.2017,08:00:00,9,BewÃ¶lkt,10,75,52,7,0,22
04.03.2017,09:00:00,15,BewÃ¶lkt,11,73,44,8,0,24
04.03.2017,10:00:00,26,BewÃ¶lkt,12,70,46,9,0,23
04.03.2017,11:00:00,40,Leicht bewÃ¶lkt,12,67,48,10,0,22
04.03.2017,12:00:00,49,Leicht bewÃ¶lkt,13,64,50,11,0,22
04.03.2017,13:00:00,63,Leicht bewÃ¶lkt,14,65,53,12,0,17
04.03.2017,14:00:00,44,Leicht bewÃ¶lkt,14,67,56,13,0,13
04.03.2017,15:00:00,51,Leicht bewÃ¶lkt,14,69,59,14,0,9
04.03.2017,16:00:00,26,Leicht bewÃ¶lkt,13,72,68,13,0,9
04.03.2017,17:00:00,27,Leicht bewÃ¶lkt,13,76,77,12,0,9
04.03.2017,18:00:00,7,Leicht bewÃ¶lkt,12,80,86,11,0,9
04.03.2017,19:00:00,1,Leicht bewÃ¶lkt,11,83,91,9,0,12
04.03.2017,20:00:00,2,Leichter Regenschauer,10,87,95,8,0,14
04.03.2017,21:00:00,0,Leichter Regenschauer,9,90,100,7,0,17
04.03.2017,22:00:00,1,Leichter Regenschauer,9,89,100,6,0,19
04.03.2017,23:00:00,2,Stellenweiser Regenfall,8,88,100,5,0,21
05.03.2017,00:00:00,0,Stellenweiser Regenfall,8,87,100,4,0,23
05.03.2017,01:00:00,0,Stellenweiser Regenfall,7,87,98,4,0,24
05.03.2017,02:00:00,0,Leichter Regenfall,7,87,97,3,0,25
05.03.2017,03:00:00,0,Leichter Regenfall,6,88,95,2,0,26
05.03.2017,04:00:00,0,Leichter Regenfall,6,88,95,2,0,24
05.03.2017,05:00:00,0,Stellenweiser Regenfall,6,89,94,3,0,23
05.03.2017,06:00:00,1,Stellenweiser Regenfall,6,89,94,3,0,22
05.03.2017,07:00:00,0,Stellenweiser Regenfall,7,86,83,3,0,22
05.03.2017,08:00:00,2,Bedeckt,7,84,71,4,0,22
05.03.2017,09:00:00,22,Bedeckt,8,81,60,4,0,22
05.03.2017,10:00:00,26,Bedeckt,9,77,59,5,0,24
05.03.2017,11:00:00,33,Leicht bewÃ¶lkt,9,72,58,6,0,26
05.03.2017,12:00:00,69,Leicht bewÃ¶lkt,10,68,57,7,0,28
05.03.2017,13:00:00,36,Leicht bewÃ¶lkt,10,68,67,7,0,29
05.03.2017,14:00:00,20,Leichter Regenschauer,10,68,77,6,0,30
05.03.2017,15:00:00,17,Leichter Regenschauer,10,68,88,6,0,30
05.03.2017,16:00:00,12,Leichter Regenschauer,9,73,92,5,0,29
05.03.2017,17:00:00,2,Nieselregen,8,77,96,4,1,28
05.03.2017,18:00:00,2,Nieselregen,8,81,100,4,1,27
05.03.2017,19:00:00,1,Nieselregen,7,83,87,3,1,26
05.03.2017,20:00:00,2,MÃ¤ÃŸiger Regenfall,6,84,75,2,0,24
05.03.2017,21:00:00,0,MÃ¤ÃŸiger Regenfall,6,86,62,2,0,22
05.03.2017,22:00:00,1,MÃ¤ÃŸiger Regenfall,5,86,65,2,0,21
05.03.2017,23:00:00,0,Stellenweiser Regenfall,5,87,68,1,0,21
06.03.2017,00:00:00,0,Stellenweiser Regenfall,5,88,71,1,0,20
06.03.2017,01:00:00,0,Stellenweiser Regenfall,5,88,79,1,0,18
06.03.2017,02:00:00,0,Leichter Regenschauer,5,89,87,1,0,17
06.03.2017,03:00:00,0,Leichter Regenschauer,5,90,95,1,0,15
06.03.2017,04:00:00,0,Leichter Regenschauer,5,91,97,2,0,14
06.03.2017,05:00:00,7,MÃ¤ÃŸiger bis starker Regen mit Gewitter,5,92,98,2,0,12
06.03.2017,06:00:00,17,MÃ¤ÃŸiger bis starker Regen mit Gewitter,5,93,100,3,0,11
06.03.2017,07:00:00,39,MÃ¤ÃŸiger bis starker Regen mit Gewitter,5,93,100,3,0,11
06.03.2017,08:00:00,33,MÃ¤ÃŸiger bis starker Regen mit Gewitter,6,93,100,3,0,12
06.03.2017,09:00:00,13,MÃ¤ÃŸiger bis starker Regen mit Gewitter,6,93,100,4,0,12
06.03.2017,10:00:00,4,MÃ¤ÃŸiger bis starker Regen mit Gewitter,7,90,98,5,0,12
06.03.2017,11:00:00,2,Nieselregen,8,88,95,6,0,11
06.03.2017,12:00:00,7,Nieselregen,8,86,93,7,0,11
06.03.2017,13:00:00,14,Nieselregen,9,84,94,7,0,12
06.03.2017,14:00:00,6,Nieselregen,9,81,95,7,0,12
06.03.2017,15:00:00,19,Nieselregen,9,79,96,7,0,13
06.03.2017,16:00:00,21,Nieselregen,9,81,87,7,0,13
06.03.2017,17:00:00,24,Leichter Regenschauer,8,82,78,6,0,12
06.03.2017,18:00:00,14,Leichter Regenschauer,8,84,69,6,0,12
06.03.2017,19:00:00,9,Leichter Regenschauer,7,84,68,5,0,12
06.03.2017,20:00:00,6,Leichter Regenschauer,7,85,66,5,0,11
06.03.2017,21:00:00,6,Leichter Regenschauer,6,86,65,4,0,10
06.03.2017,22:00:00,2,Leichter Regenschauer,6,87,66,4,0,12
06.03.2017,23:00:00,0,BewÃ¶lkt,6,88,68,3,0,13
07.03.2017,00:00:00,0,BewÃ¶lkt,6,90,69,3,0,14
07.03.2017,01:00:00,0,BewÃ¶lkt,5,91,76,2,0,14
07.03.2017,02:00:00,0,BewÃ¶lkt,5,92,83,2,0,14
07.03.2017,03:00:00,0,BewÃ¶lkt,5,94,90,2,0,14
07.03.2017,04:00:00,2,BewÃ¶lkt,5,94,92,2,0,13
07.03.2017,05:00:00,7,Bedeckt,5,95,95,2,0,13
07.03.2017,06:00:00,23,Bedeckt,5,95,97,2,0,13
07.03.2017,07:00:00,40,Bedeckt,5,94,98,2,0,13
07.03.2017,08:00:00,36,Bedeckt,5,93,98,2,0,13
07.03.2017,09:00:00,6,Bedeckt,6,91,99,3,0,13
07.03.2017,10:00:00,4,Bedeckt,6,88,99,3,0,13
07.03.2017,11:00:00,2,Bedeckt,7,85,100,4,0,14
07.03.2017,12:00:00,8,Bedeckt,8,81,100,5,0,14
07.03.2017,13:00:00,11,Bedeckt,8,79,98,6,0,14
07.03.2017,14:00:00,14,Leichter Regenschauer,9,76,96,6,0,14
07.03.2017,15:00:00,9,Leichter Regenschauer,9,74,95,7,0,14
07.03.2017,16:00:00,24,Leichter Regenschauer,9,77,88,7,0,13
07.03.2017,17:00:00,17,Leichter Regenschauer,8,79,82,6,0,13
07.03.2017,18:00:00,22,Leichter Regenschauer,8,82,76,6,0,12
07.03.2017,19:00:00,10,Leichter Regenschauer,7,86,64,5,0,11
07.03.2017,20:00:00,14,Leichter Regenschauer,6,89,53,4,0,11
07.03.2017,21:00:00,6,Leichter Regenschauer,5,93,42,3,0,10
07.03.2017,22:00:00,3,Leichter Regenschauer,5,94,38,2,0,10
07.03.2017,23:00:00,1,Stellenweiser Regenfall,4,95,34,2,0,10
08.03.2017,00:00:00,0,Stellenweiser Regenfall,4,96,30,1,0,9
08.03.2017,01:00:00,0,Stellenweiser Regenfall,4,95,40,1,0,10
08.03.2017,02:00:00,0,Leichter Nebel,4,95,51,1,0,11
08.03.2017,03:00:00,0,Leichter Nebel,4,94,61,1,0,12
08.03.2017,04:00:00,0,Leichter Nebel,4,93,69,1,0,14
08.03.2017,05:00:00,7,BewÃ¶lkt,4,92,77,1,0,15
08.03.2017,06:00:00,13,BewÃ¶lkt,5,91,85,1,0,17
08.03.2017,07:00:00,41,BewÃ¶lkt,5,89,83,1,0,18
08.03.2017,08:00:00,28,Bedeckt,5,88,81,2,0,19
08.03.2017,09:00:00,12,Bedeckt,6,86,79,2,0,21
08.03.2017,10:00:00,2,Bedeckt,6,87,83,2,1,21
08.03.2017,11:00:00,1,Stellenweiser Nieselregen,6,88,87,2,1,22
08.03.2017,12:00:00,2,Stellenweiser Nieselregen,6,89,91,2,1,23
08.03.2017,13:00:00,5,Stellenweiser Nieselregen,6,90,94,3,1,22
08.03.2017,14:00:00,4,MÃ¤ÃŸiger Regenfall,7,92,97,3,1,21
08.03.2017,15:00:00,8,MÃ¤ÃŸiger Regenfall,7,94,100,4,1,20
08.03.2017,16:00:00,16,MÃ¤ÃŸiger Regenfall,7,95,100,4,1,20
08.03.2017,17:00:00,19,Leichter Regenfall,7,96,100,5,1,19
08.03.2017,18:00:00,9,Leichter Regenfall,6,97,100,5,1,19
08.03.2017,19:00:00,5,Leichter Regenfall,5,97,100,5,1,19
08.03.2017,20:00:00,9,MÃ¤ÃŸiger Regenfall,5,97,100,4,1,19
08.03.2017,21:00:00,0,MÃ¤ÃŸiger Regenfall,4,97,100,4,1,18
08.03.2017,22:00:00,3,MÃ¤ÃŸiger Regenfall,4,97,100,4,1,16
08.03.2017,23:00:00,0,MÃ¤ÃŸiger Regenfall,4,97,100,3,1,14
09.03.2017,00:00:00,0,MÃ¤ÃŸiger Regenfall,5,97,100,3,0,12
09.03.2017,01:00:00,0,MÃ¤ÃŸiger Regenfall,5,97,100,3,0,10
09.03.2017,02:00:00,0,Nebel,4,98,100,3,0,8
09.03.2017,03:00:00,0,Nebel,4,98,100,3,0,6
09.03.2017,04:00:00,0,Nebel,5,98,100,3,0,6
09.03.2017,05:00:00,8,Nebel,5,98,100,3,0,7
09.03.2017,06:00:00,18,Nebel,5,98,100,3,0,7
09.03.2017,07:00:00,30,Nebel,6,98,100,4,0,8
09.03.2017,08:00:00,23,Nebel,6,98,100,5,0,9
09.03.2017,09:00:00,10,Nebel,7,98,100,5,0,10
09.03.2017,10:00:00,2,Nebel,8,98,100,6,0,12
09.03.2017,11:00:00,0,Nieselregen,8,97,100,6,0,14
09.03.2017,12:00:00,2,Nieselregen,9,97,100,7,0,15
09.03.2017,13:00:00,4,Nieselregen,10,96,100,7,0,18
09.03.2017,14:00:00,5,Nieselregen,10,95,100,7,0,20
09.03.2017,15:00:00,10,Nieselregen,10,93,100,8,0,23
09.03.2017,16:00:00,25,Nieselregen,10,92,81,7,0,22
09.03.2017,17:00:00,21,Leichter Regenschauer,9,91,62,6,0,21
09.03.2017,18:00:00,9,Leichter Regenschauer,9,90,43,5,0,21
09.03.2017,19:00:00,12,Leichter Regenschauer,8,90,40,4,0,20
09.03.2017,20:00:00,5,Sonnig,7,91,37,3,0,19
09.03.2017,21:00:00,2,Sonnig,6,91,35,2,0,19
09.03.2017,22:00:00,3,Sonnig,5,92,37,2,0,17
09.03.2017,23:00:00,2,Leicht bewÃ¶lkt,5,94,39,1,0,16
10.03.2017,00:00:00,0,Leicht bewÃ¶lkt,4,95,41,1,0,15
10.03.2017,01:00:00,0,Leicht bewÃ¶lkt,4,96,54,1,0,13
10.03.2017,02:00:00,0,Leicht bewÃ¶lkt,3,97,67,0,0,12
10.03.2017,03:00:00,0,Leicht bewÃ¶lkt,3,98,80,0,0,10
10.03.2017,04:00:00,0,Leicht bewÃ¶lkt,3,98,86,0,0,9
10.03.2017,05:00:00,11,Nebel,3,98,93,0,0,9
10.03.2017,06:00:00,24,Nebel,2,98,100,0,0,8
10.03.2017,07:00:00,52,Nebel,3,94,81,1,0,7
10.03.2017,08:00:00,34,Nebel,4,91,63,3,0,6
10.03.2017,09:00:00,14,Nebel,5,87,44,4,0,5
10.03.2017,10:00:00,12,Nebel,6,81,38,5,0,5
10.03.2017,11:00:00,23,Sonnig,8,75,32,7,0,5
10.03.2017,12:00:00,16,Sonnig,9,69,26,9,0,4
10.03.2017,13:00:00,28,Sonnig,9,65,30,9,0,4
10.03.2017,14:00:00,41,Leicht bewÃ¶lkt,10,62,35,10,0,4
10.03.2017,15:00:00,35,Leicht bewÃ¶lkt,10,58,39,10,0,4
10.03.2017,16:00:00,41,Leicht bewÃ¶lkt,9,61,38,9,0,4
10.03.2017,17:00:00,37,Leicht bewÃ¶lkt,8,65,37,8,0,4
10.03.2017,18:00:00,30,Leicht bewÃ¶lkt,7,68,35,7,0,4
10.03.2017,19:00:00,9,Leicht bewÃ¶lkt,6,71,40,6,0,5
10.03.2017,20:00:00,3,Leicht bewÃ¶lkt,6,74,44,4,0,7
10.03.2017,21:00:00,3,Leicht bewÃ¶lkt,5,77,49,3,0,9
10.03.2017,22:00:00,3,Leicht bewÃ¶lkt,5,79,40,2,0,10
10.03.2017,23:00:00,4,Leicht bewÃ¶lkt,4,81,31,2,0,11
11.03.2017,00:00:00,2,Leicht bewÃ¶lkt,4,83,22,1,0,12
11.03.2017,01:00:00,0,Leicht bewÃ¶lkt,4,84,19,1,0,12
11.03.2017,02:00:00,0,Sonnig,4,84,16,1,0,12
11.03.2017,03:00:00,0,Sonnig,4,85,13,2,0,12
11.03.2017,04:00:00,0,Sonnig,4,85,13,1,0,12
11.03.2017,05:00:00,0,Sonnig,4,86,14,1,0,13
11.03.2017,06:00:00,2,Sonnig,4,86,15,1,0,13
11.03.2017,07:00:00,6,Sonnig,5,83,14,2,0,13
11.03.2017,08:00:00,7,Sonnig,6,81,12,3,0,14
11.03.2017,09:00:00,12,Sonnig,7,78,11,4,0,14
11.03.2017,10:00:00,29,Sonnig,8,73,13,6,0,14
11.03.2017,11:00:00,43,Sonnig,10,68,16,8,0,14
11.03.2017,12:00:00,50,Sonnig,12,64,18,10,0,13
11.03.2017,13:00:00,52,Sonnig,12,62,24,11,0,13
11.03.2017,14:00:00,57,Sonnig,13,61,29,12,0,12
11.03.2017,15:00:00,48,Sonnig,14,60,35,13,0,12
11.03.2017,16:00:00,36,Sonnig,13,64,36,12,0,12
11.03.2017,17:00:00,25,Leicht bewÃ¶lkt,12,68,37,12,0,12
11.03.2017,18:00:00,19,Leicht bewÃ¶lkt,11,72,38,11,0,13
11.03.2017,19:00:00,9,Leicht bewÃ¶lkt,10,74,37,9,0,13
11.03.2017,20:00:00,1,Leicht bewÃ¶lkt,9,76,36,8,0,14
11.03.2017,21:00:00,1,Leicht bewÃ¶lkt,8,78,36,6,0,15
11.03.2017,22:00:00,0,Leicht bewÃ¶lkt,7,78,39,5,0,16
11.03.2017,23:00:00,2,Leicht bewÃ¶lkt,7,77,42,4,0,17
12.03.2017,00:00:00,0,Leicht bewÃ¶lkt,6,77,45,3,0,17
12.03.2017,01:00:00,2,Leicht bewÃ¶lkt,6,77,41,3,0,17
12.03.2017,02:00:00,3,Leicht bewÃ¶lkt,6,77,37,2,0,18
12.03.2017,03:00:00,1,Leicht bewÃ¶lkt,5,77,33,2,0,18
12.03.2017,04:00:00,0,Leicht bewÃ¶lkt,5,76,31,1,0,18
12.03.2017,05:00:00,1,Sonnig,5,75,29,1,0,19
12.03.2017,06:00:00,0,Sonnig,5,75,27,1,0,20
12.03.2017,07:00:00,2,Sonnig,6,72,27,2,0,22
12.03.2017,08:00:00,10,Leicht bewÃ¶lkt,7,69,28,3,0,23
12.03.2017,09:00:00,16,Leicht bewÃ¶lkt,8,66,28,4,0,25
12.03.2017,10:00:00,34,Leicht bewÃ¶lkt,9,63,28,5,0,25
